id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
29534024,32067191,11250,11250,11000, 60 months,16.29,275.32,D,D2,Co-Teacher,< 1 year,RENT,25000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29534024,,car,Car financing,920xx,CA,23.28,0,May-07,0,78,,13,0,5984,38.4,21,w,9225.52,9020.51,4119.62,4028.07,2024.48,2095.14,0,0,0,Jan-16,275.32,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,67418,,,,,,,,,,,,7500,,,
30255885,32799095,12000,12000,12000, 36 months,13.98,410.02,C,C3,Merchandiser,9 years,RENT,32000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30255885,,car,Car financing,321xx,FL,33.92,0,Jun-05,0,,,8,0,8718,50.1,13,w,7598.87,7598.87,6170.61,6170.61,4401.13,1769.48,0,0,0,Jan-16,410.02,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,123,35234,,,,,,,,,,,,17400,,,
30235660,32778874,6000,6000,6000, 36 months,6.03,182.62,A,A1,Senior Systems Analyst,1 year,OWN,118000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30235660,,car,Car financing,087xx,NJ,12.01,0,Nov-90,1,32,,10,0,27361,72.4,34,f,3630.72,3630.72,2734.28,2734.28,2369.28,365,0,0,0,Jan-16,182.62,Feb-16,Jan-16,0,32,1,INDIVIDUAL,,,,0,839,372933,,,,,,,,,,,,37800,,,
30215579,32758791,5000,5000,5000, 36 months,8.39,157.59,A,A5,Technician,1 year,OWN,33200,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30215579,,car,Car financing,939xx,CA,5.21,0,Sep-05,0,,,4,0,76,1.3,7,f,3067.71,3067.71,2361.52,2361.52,1932.29,429.23,0,0,0,Jan-16,157.59,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,219,,,,,,,,,,,,5700,,,
30235513,32778718,5200,5200,5200, 36 months,16.99,185.37,D,D3,Operator,5 years,RENT,30000,Verified,Oct-14,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30235513,,car,Car financing,381xx,TN,3.72,0,Jun-11,0,,,5,0,2632,45.4,6,f,0,0,1080.9,1080.9,225.08,140.75,0,715.07,128.7126,Dec-14,185.37,,May-15,0,,1,INDIVIDUAL,,,,0,0,2632,,,,,,,,,,,,5800,,,
30335580,32878779,3500,3500,3500, 36 months,18.99,128.28,E,E1,helper,< 1 year,RENT,25000,Not Verified,Oct-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30335580,,car,Car financing,295xx,SC,3.74,0,Dec-06,0,45,,5,0,816,15.4,7,f,0,0,3748.91,3748.91,3500,248.91,0,0,0,Mar-15,3367.76,,Jul-15,0,,1,INDIVIDUAL,,,,0,1327,15066,,,,,,,,,,,,5300,,,
30195370,32738572,4000,4000,4000, 36 months,12.49,133.8,B,B5,banquet chef,3 years,MORTGAGE,49000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30195370,,car,Car financing,554xx,MN,7.23,0,May-10,0,,,5,0,1455,48.5,7,w,2512.09,2512.09,2004.22,2004.22,1487.91,516.31,0,0,0,Jan-16,133.8,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,136938,,,,,,,,,,,,3000,,,
30345287,32888463,6400,6400,6400, 36 months,12.99,215.62,C,C1,Sales electronics,7 years,RENT,22000,Source Verified,Oct-14,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30345287,,car,Car financing,971xx,OR,24.11,0,Jul-05,0,,36,6,1,5265,65.8,7,f,0,0,2271.35,2271.35,902.15,386.95,0,982.25,176.805,Apr-15,215.62,,Oct-14,0,,1,INDIVIDUAL,,,,0,473,16312,,,,,,,,,,,,8000,,,
30275348,32818538,5000,5000,5000, 36 months,7.69,155.97,A,A4,Sales Manger,3 years,MORTGAGE,45760,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30275348,,car,Car financing,347xx,FL,12.17,0,Dec-97,1,,85,10,1,2116,31.6,12,w,3055.33,3055.33,2337.41,2337.41,1944.67,392.74,0,0,0,Jan-16,155.97,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,142965,,,,,,,,,,,,6700,,,
29864872,32398052,5000,5000,5000, 36 months,6.49,153.23,A,A2,optician/tech ,6 years,MORTGAGE,33000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29864872,,car,Car financing,553xx,MN,1.64,0,Sep-97,0,,,8,0,1969,19.5,15,f,3033.81,3033.81,2296.65,2296.65,1966.19,330.46,0,0,0,Jan-16,153.23,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,121009,,,,,,,,,,,,10100,,,
30255118,32798288,2000,2000,2000, 36 months,6.49,61.29,A,A2,Senior Programmer,< 1 year,MORTGAGE,99000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30255118,,car,Car financing,530xx,WI,29.49,0,May-94,1,,,23,0,62268,55.8,43,w,1213.55,1213.55,918.63,918.63,786.45,132.18,0,0,0,Jan-16,61.29,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,67,268938,,,,,,,,,,,,111500,,,
30145188,32688361,5000,5000,5000, 36 months,13.98,170.84,C,C3,Web Developer,2 years,RENT,50000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30145188,,car,Car financing,900xx,CA,19.49,1,Aug-04,0,23,,8,0,18166,95.6,17,f,3298.63,3298.63,2387.88,2387.88,1701.37,686.51,0,0,0,Jan-16,170.84,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,40777,,,,,,,,,,,,19000,,,
30295025,32838192,6000,6000,6000, 36 months,10.99,196.41,B,B3,driver,10+ years,MORTGAGE,70000,Not Verified,Oct-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30295025,,car,Car financing,601xx,IL,15.16,1,Dec-93,2,20,,7,0,12762,78.8,20,f,0,0,6502.68,6502.68,6000,502.68,0,0,0,Aug-15,4738.65,,Aug-15,0,20,1,INDIVIDUAL,,,,0,0,239089,,,,,,,,,,,,16200,,,
30235015,32778188,28425,28425,28425, 60 months,20.99,768.84,E,E4,Sr. Business Ast,3 years,RENT,62000,Source Verified,Oct-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30235015,,car,Car financing,125xx,NY,22.74,0,Jul-01,2,,,19,0,1680,13,38,w,0,0,29949.57,29949.57,28425,1524.57,0,0,0,Jan-15,28445.04,,Jan-15,2,,1,INDIVIDUAL,,,,0,2598,67753,,,,,,,,,,,,12900,,,
30254945,32798108,7000,7000,7000, 36 months,6.03,213.05,A,A1,Transportation Manager,10+ years,OWN,69000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30254945,,car,Car financing,785xx,TX,13.1,0,Sep-98,0,,,13,0,10507,49.6,35,f,4235.95,4235.95,3193.41,3193.41,2764.05,429.36,0,0,0,Jan-16,213.05,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,114869,,,,,,,,,,,,21200,,,
28653525,31186690,7400,7400,7400, 36 months,13.98,252.85,C,C3,data entry cleck,3 years,RENT,26500,Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28653525,,car,Car financing,146xx,NY,15.49,0,Nov-10,1,,,5,0,6713,67.1,5,w,4685.9,4685.9,3787,3787,2714.1,1072.9,0,0,0,Jan-16,252.85,Feb-16,Jan-16,1,,1,INDIVIDUAL,,,,0,75,11887,,,,,,,,,,,,10000,,,
28824050,31347264,7000,7000,7000, 36 months,6.03,213.05,A,A1,Owner,10+ years,MORTGAGE,116400,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28824050,,car,Car financing,949xx,CA,12.81,0,Apr-90,1,59,57,13,1,249101,8.8,41,w,4235.95,4235.95,3189.89,3189.89,2764.05,425.84,0,0,0,Jan-16,213.05,Feb-16,Jan-16,0,59,1,INDIVIDUAL,,,,0,0,264678,,,,,,,,,,,,267500,,,
28241968,30755080,8800,8800,8800, 36 months,7.69,274.51,A,A4,,n/a,RENT,107000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28241968,,car,Car financing,334xx,FL,6.24,0,Feb-94,0,43,41,15,3,3938,21.8,32,w,5377.33,5377.33,4108.25,4108.25,3422.67,685.58,0,0,0,Jan-16,274.51,Feb-16,Jan-16,0,50,1,INDIVIDUAL,,,,0,911,14326,,,,,,,,,,,,18100,,,
29204190,31737391,10000,10000,10000, 36 months,10.15,323.38,B,B2,"Environmental, Health & Safety Technicia",2 years,RENT,39000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29204190,,car,Car financing,921xx,CA,8.65,0,Nov-86,1,,,9,0,5152,50,17,f,6197.99,6197.99,4845.06,4845.06,3802.01,1043.05,0,0,0,Jan-16,323.38,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,30211,,,,,,,,,,,,10300,,,
29884948,32418137,13175,13175,13175, 60 months,20.2,350.53,E,E3,driver,4 years,MORTGAGE,75000,Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29884948,,car,Car financing,180xx,PA,2.56,0,Sep-97,1,,79,7,1,4105,30,10,w,10998.7,10998.7,5243.16,5243.16,2176.3,3066.86,0,0,0,Jan-16,350.53,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,569,306187,,,,,,,,,,,,13700,,,
29894922,32428098,12000,12000,12000, 36 months,11.67,396.69,B,B4,manager,10+ years,RENT,120000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29894922,,car,Car financing,910xx,CA,9.31,0,Sep-99,1,45,,4,0,3726,33.9,16,f,7501.84,7501.84,5934.79,5934.79,4498.16,1436.63,0,0,0,Jan-16,396.69,Feb-16,Jan-16,0,45,1,INDIVIDUAL,,,,0,100,26993,,,,,,,,,,,,11000,,,
29844785,32377967,12000,12000,12000, 60 months,16.99,298.17,D,D3,GENERAL LABORER,10+ years,RENT,40000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29844785,,car,Car financing,535xx,WI,22.2,0,Mar-97,0,,,7,0,27045,90.8,13,w,9873.05,9873.05,4444.23,4444.23,2126.95,2317.28,0,0,0,Jan-16,298.17,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,27045,,,,,,,,,,,,29800,,,
29735234,32268456,10500,10500,10500, 36 months,6.49,321.77,A,A2,Product Manager,2 years,RENT,40000,Not Verified,Oct-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29735234,,car,Car financing,250xx,WV,13.8,0,May-06,0,,,5,0,3003,30.3,17,w,0,0,10873.33,10873.33,10500,373.33,0,0,0,Dec-15,1096.1,,Dec-15,0,,1,INDIVIDUAL,,,,0,0,54094,,,,,,,,,,,,9900,,,
28553772,31076944,1350,1350,1350, 36 months,15.61,47.21,D,D1,Office Administrator,10+ years,MORTGAGE,46800,Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28553772,,car,Car financing,067xx,CT,28.67,0,Oct-95,3,,,30,0,47248,66.9,46,w,862.4,862.4,706.98,706.98,487.6,219.38,0,0,0,Jan-16,47.21,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,163513,,,,,,,,,,,,70600,,,
29264194,31797397,5500,5500,5500, 36 months,6.03,167.4,A,A1,Musician,10+ years,OWN,54000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29264194,,car,Car financing,328xx,FL,5.33,0,Oct-91,1,73,,11,0,46178,19.6,23,f,3328.19,3328.19,2509.16,2509.16,2171.81,337.35,0,0,0,Jan-16,167.4,Feb-16,Jan-16,0,73,1,INDIVIDUAL,,,,0,0,93053,,,,,,,,,,,,81200,,,
29605467,32138725,5000,5000,5000, 36 months,13.35,169.32,C,C2,Server,< 1 year,RENT,30000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29605467,,car,Car financing,752xx,TX,19.28,1,Jul-05,0,12,,8,0,2666,46,11,w,3155.14,3155.14,2536.09,2536.09,1844.86,691.23,0,0,0,Jan-16,169.32,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,19003,,,,,,,,,,,,5800,,,
29665135,32198371,6600,6600,6600, 36 months,7.12,204.16,A,A3,Sr. RN Clinical Risk Manager,6 years,MORTGAGE,81373,Source Verified,Oct-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29665135,,car,Car financing,801xx,CO,14.67,2,Oct-98,2,2,,15,0,2205,7,39,w,0,0,6754.87,6754.87,6600,154.87,0,0,0,Jun-15,328.36,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,272684,,,,,,,,,,,,33202,,,
29595613,32128895,2500,2500,2500, 36 months,7.12,77.33,A,A3,Electrical Engineering Technician,< 1 year,MORTGAGE,50000,Not Verified,Oct-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29595613,,car,Car financing,806xx,CO,12.91,1,Nov-84,0,10,48,15,1,12330,23.3,33,w,0,0,2535.36,2535.36,2500,35.36,0,0,0,Dec-14,2459.02,,Dec-14,0,44,1,INDIVIDUAL,,,,0,1191,210190,,,,,,,,,,,,52900,,,
29595446,32128722,9000,9000,9000, 36 months,7.69,280.75,A,A4,Employee/Labor Relations Specialist,< 1 year,OWN,70803,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29595446,,car,Car financing,875xx,NM,27.44,0,Nov-89,0,58,,28,0,18240,23.2,58,w,5499.52,5499.52,4207.41,4207.41,3500.48,706.93,0,0,0,Jan-16,280.75,Feb-16,Jan-16,0,58,1,INDIVIDUAL,,,,0,144,58546,,,,,,,,,,,,78500,,,
28594519,31117750,9875,9875,9875, 36 months,12.99,332.69,C,C1,Manager,< 1 year,RENT,40000,Not Verified,Oct-14,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28594519,,car,Car financing,988xx,WA,13.8,0,Jul-08,1,29,,4,0,1583,87.9,4,w,6746.92,6746.92,4317.84,4317.84,3128.08,1189.76,0,0,0,Nov-15,332.69,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,11666,,,,,,,,,,,,1800,,,
29724799,32258013,2500,2500,2500, 36 months,10.99,81.84,B,B3,Communications Consultant,5 years,RENT,170000,Source Verified,Oct-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29724799,,car,Car financing,223xx,VA,7.02,0,Mar-85,2,,61,12,1,8971,52.2,41,f,0,0,2633.75,2633.75,2500,133.75,0,0,0,Apr-15,2224.55,,Jan-16,0,,1,INDIVIDUAL,,,,0,300,40609,,,,,,,,,,,,17200,,,
29745129,32288374,3500,3500,3500, 36 months,10.15,113.19,B,B2,Shipping/Recieving,2 years,RENT,38000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29745129,,car,Car financing,054xx,VT,11.59,0,Sep-08,1,,,5,0,1713,5.8,8,f,2169.19,2169.19,1695.88,1695.88,1330.81,365.07,0,0,0,Jan-16,113.19,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,12953,,,,,,,,,,,,29300,,,
29565170,32098403,1500,1500,1500, 36 months,15.61,52.45,D,D1,Registered Nurse ,3 years,RENT,65000,Verified,Oct-14,Late (16-30 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29565170,,car,Car financing,282xx,NC,20.42,0,Apr-06,0,,,11,0,7309,38.9,18,w,999.16,999.16,733,733,500.84,232.16,0,0,0,Dec-15,52.45,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,36731,,,,,,,,,,,,18800,,,
29605201,32138440,3500,3500,3500, 36 months,11.67,115.7,B,B4,Cosmetic assoc,< 1 year,RENT,22000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29605201,,car,Car financing,750xx,TX,14.78,0,Sep-02,0,37,,5,0,3046,30.5,12,f,2188.06,2188.06,1733.23,1733.23,1311.94,421.29,0,0,0,Jan-16,115.7,Feb-16,Jan-16,0,37,1,INDIVIDUAL,,,,0,0,7640,,,,,,,,,,,,10000,,,
29765057,32318294,7800,7800,7800, 36 months,8.39,245.83,A,A5,Locksmith,4 years,RENT,18000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29765057,,car,Car financing,010xx,MA,10,0,Oct-89,0,,108,7,1,4568,26.1,11,f,4785.8,4785.8,3683.81,3683.81,3014.2,669.61,0,0,0,Jan-16,245.83,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,4568,,,,,,,,,,,,17500,,,
29734972,32268179,10000,10000,10000, 36 months,7.12,309.32,A,A3,Beverage manager,2 years,OWN,45000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29734972,,car,Car financing,891xx,NV,10.75,0,Nov-93,0,,109,5,1,10266,63.4,11,w,6090.38,6090.38,4639.8,4639.8,3909.62,730.18,0,0,0,Jan-16,309.32,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,1059,186702,,,,,,,,,,,,16200,,,
29655039,32188271,12000,12000,12000, 60 months,14.99,285.42,C,C5,ATC,5 years,RENT,32000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29655039,,car,Car financing,237xx,VA,31.36,0,Mar-02,0,,,12,0,9995,44.4,33,w,9779.84,9779.84,4281.3,4281.3,2220.16,2061.14,0,0,0,Jan-16,285.42,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,59442,,,,,,,,,,,,22500,,,
29585059,32118296,13900,13900,13900, 36 months,14.49,478.39,C,C4,o/op truck driver,4 years,RENT,70000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29585059,,car,Car financing,480xx,MI,8.02,0,Feb-02,1,,65,8,1,3480,35,24,f,8826.68,8826.68,7164.66,7164.66,5073.32,2091.34,0,0,0,Jan-16,478.39,Feb-16,Jan-16,0,61,1,INDIVIDUAL,,,,0,0,12668,,,,,,,,,,,,9850,,,
29605077,32138308,5000,5000,5000, 36 months,12.99,168.45,C,C1,Sixth Grade Teacher,1 year,RENT,32000,Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29605077,,car,Car financing,469xx,IN,9.75,0,Jul-08,0,,,9,0,8411,97.8,10,f,3148.88,3148.88,2523.14,2523.14,1851.12,672.02,0,0,0,Jan-16,168.45,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,43145,,,,,,,,,,,,8600,,,
29564832,32098041,4800,4800,4800, 36 months,13.98,164.01,C,C3,Programmer Analyst,7 years,RENT,68500,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29564832,,car,Car financing,337xx,FL,23.56,6,Jun-02,2,10,,11,0,8993,12,52,f,3039.51,3039.51,2456.42,2456.42,1760.49,695.93,0,0,0,Jan-16,164.01,Feb-16,Jan-16,0,10,1,INDIVIDUAL,,,,0,0,129534,,,,,,,,,,,,41600,,,
29643958,32177122,12000,12000,12000, 60 months,11.67,264.94,B,B4,administrative assisntant,3 years,RENT,38400,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29643958,,car,Car financing,100xx,NY,38.81,0,Mar-95,0,74,,27,0,5770,9.2,51,w,9629.07,9629.07,3966.8,3966.8,2370.93,1595.87,0,0,0,Jan-16,264.94,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,67324,,,,,,,,,,,,62400,,,
29744235,32287412,10000,10000,10000, 36 months,13.98,341.68,C,C3,Driver,4 years,RENT,34000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29744235,,car,Car financing,294xx,SC,20.19,0,Sep-94,0,38,,11,0,11355,81.7,19,w,6597.27,6597.27,4817.21,4817.21,3402.73,1414.48,0,0,0,Dec-15,341.68,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,31387,,,,,,,,,,,,13900,,,
29724850,32258070,10000,10000,10000, 60 months,14.99,237.85,C,C5,bartender,4 years,RENT,27000,Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29724850,,car,Car financing,026xx,MA,27.78,0,Sep-06,0,31,,6,0,4817,67.8,11,w,8149.55,8149.55,3559.42,3559.42,1850.45,1708.97,0,0,0,Jan-16,237.85,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,17368,,,,,,,,,,,,7100,,,
28584142,31107315,6000,6000,6000, 36 months,6.03,182.62,A,A1,General Manager,5 years,MORTGAGE,60000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28584142,,car,Car financing,802xx,CO,3.64,0,Mar-93,0,,,8,0,2626,8,22,w,3630.72,3630.72,2739.3,2739.3,2369.28,370.02,0,0,0,Jan-16,182.62,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,172244,,,,,,,,,,,,33000,,,
29564312,32097496,12450,12450,12450, 60 months,26.06,373.21,G,G5,maintenance,3 years,RENT,27850,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29564312,,car,Car financing,334xx,FL,11.55,0,May-11,0,,,5,0,2353,41.3,5,w,10649.37,10649.37,5580.13,5580.13,1800.63,3779.5,0,0,0,Jan-16,373.21,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,5514,,,,,,,,,,,,5700,,,
29754403,32277592,13100,13100,13100, 36 months,16.99,466.99,D,D3,supervisor,10+ years,RENT,68000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29754403,,car,Car financing,958xx,CA,21.39,1,Jul-01,2,13,74,10,1,3748,38.2,40,f,8431.95,8431.95,6992.49,6992.49,4668.05,2324.44,0,0,0,Jan-16,466.99,Feb-16,Jan-16,0,25,1,INDIVIDUAL,,,,0,2168,20413,,,,,,,,,,,,9800,,,
29624219,32157390,13500,13500,13500, 60 months,10.99,293.46,B,B3,Tech Support II,10+ years,MORTGAGE,37000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29624219,,car,Car financing,233xx,VA,13.1,0,Sep-99,0,,109,10,1,8147,32.3,16,w,10782.69,10782.69,4401.9,4401.9,2717.31,1684.59,0,0,0,Jan-16,293.46,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,175734,,,,,,,,,,,,25200,,,
29714141,32247306,8000,8000,8000, 36 months,13.98,273.35,C,C3,Driver,1 year,RENT,65000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29714141,,car,Car financing,113xx,NY,0.83,0,Jul-11,0,,,3,0,547,18.9,4,w,5065.86,5065.86,4100.25,4100.25,2934.14,1166.11,0,0,0,Jan-16,273.35,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,547,,,,,,,,,,,,2900,,,
29604182,32137353,3000,3000,3000, 36 months,13.98,102.51,C,C3,dock worker,6 years,RENT,55000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29604182,,car,Car financing,436xx,OH,16.71,0,Dec-98,1,,36,6,1,1898,64,8,w,1899.64,1899.64,1537.65,1537.65,1100.36,437.29,0,0,0,Jan-16,102.51,Feb-16,Jan-16,0,66,1,INDIVIDUAL,,,,0,0,27166,,,,,,,,,,,,2950,,,
26639307,29122359,4200,4200,4200, 36 months,8.39,132.37,A,A5,Director,10+ years,RENT,108000,Not Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26639307,,car,Car financing,852xx,AZ,10.91,0,May-92,0,24,,7,0,18705,82,24,f,2576.97,2576.97,1985.55,1985.55,1623.03,362.52,0,0,0,Jan-16,132.37,Feb-16,Jan-16,0,24,1,INDIVIDUAL,,,,0,0,38635,,,,,,,,,,,,22800,,,
29013465,31536646,10000,10000,10000, 60 months,17.57,251.61,D,D4,Licensed Vocational Nurse,10+ years,MORTGAGE,33000,Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29013465,,car,Car financing,751xx,TX,22.98,0,Jun-94,2,27,,11,0,4817,58,40,w,8249.65,8249.65,3749.75,3749.75,1750.35,1999.4,0,0,0,Jan-16,251.61,Feb-16,Jan-16,0,29,1,INDIVIDUAL,,,,0,256,14499,,,,,,,,,,,,8300,,,
29664227,32197403,6600,6600,6600, 36 months,15.61,230.77,D,D1,Office Manager/Hr,10+ years,RENT,33024,Verified,Oct-14,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29664227,,car,Car financing,300xx,GA,29.24,0,Mar-99,1,,51,16,3,8850,23.8,18,w,4390.39,4390.39,3225.06,3225.06,2209.61,1015.45,0,0,0,Dec-15,230.77,Feb-16,Jan-16,1,,1,INDIVIDUAL,,,,0,334,31207,,,,,,,,,,,,37200,,,
27642185,30145343,5400,5400,5400, 36 months,16.99,192.5,D,D3,Instructional support staff,1 year,RENT,30000,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27642185,,car,Car financing,921xx,CA,30.92,0,Sep-01,0,57,,8,0,27386,60.9,17,w,3475.76,3475.76,2887.5,2887.5,1924.24,963.26,0,0,0,Jan-16,192.5,Feb-16,Jan-16,0,57,1,INDIVIDUAL,,,,0,0,64140,,,,,,,,,,,,45000,,,
29723963,32257131,7700,7700,7700, 36 months,16.99,274.49,D,D3,RN,2 years,RENT,99800,Source Verified,Oct-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29723963,,car,Car financing,946xx,CA,3.81,3,Feb-04,0,18,46,8,1,2991,58.6,30,f,4956.19,4956.19,4110.08,4110.08,2743.81,1366.27,0,0,0,Jan-16,274.49,Feb-16,Jan-16,0,71,1,INDIVIDUAL,,,,0,0,86385,,,,,,,,,,,,5100,,,
